Country,Year,Inflation,IntentionalHomicides,LifeExpectancy,Population,SuicideMortality,Unemployment,Fixed,Percent,Fixed Value,HDI
Cuba,1998,,7.410288851,76.23,11038692,,6.230000019,0.264284063,0.603388272,36.40774068,0.677
Cuba,1993,,7.433282122,74.957,10789306,,8.220000267,0.242915648,0.579750949,33.61111629,0.66
Cuba,1994,,8.312988348,75.164,10838462,,8.279999733,0.234247727,0.536035989,28.73345815,0.656
Cuba,1995,,7.824951788,75.412,10888252,,8.270000458,0,0,,0.659
Cuba,2019,,,78.802,11333483,14.5,1.669999957,0,0,,0.783
Cuba,2017,,,78.662,11339259,14.5,1.700000048,0,0,,0.777
Cuba,2018,,,78.726,11338138,14.3,1.700000048,0,0,,0.781
Curacao,1990,,,,145400,,,0,0,,
Curacao,1991,,,,144403,,,0,0,,
Curacao,1992,,,,143912,,,0,0,,
Curacao,1993,,,,144299,,,0,0,,
Curacao,1994,,,,144630,,,0,0,,
Curacao,1995,,,,145139,,,0,0,,
Curacao,1996,,,,146306,,,0,0,,
Curacao,1997,,,,146956,,,0,0,,
Curacao,1998,,,,144472,,,0,0,,
Curacao,1999,,,,139428,,,0,0,,
Curacao,2000,,,,133860,,,0,0,,
Curacao,2001,1.792828685,7.668417622,,129047,,,0,0,,
Curacao,2002,0.391389432,30.21335275,,129205,,,0,0,,
Curacao,2003,1.633713914,33.48335955,,131897,,,0,0,,
Curacao,2004,1.379121381,31.8538143,,134192,,,0,0,,
Curacao,2005,4.117117117,19.97909879,,137658,,,0,0,,
Curacao,2006,3.114995241,13.5529922,74.7097561,141239,,,0,0,,
Curacao,2007,2.995720399,19.03660153,75.36341463,144056,,,0.655731599,1.002647705,10053.0242,
Curacao,2008,6.876323937,,75.3097561,145880,,,0.631776389,0.981019237,96.23987434,
Curacao,2009,1.753316054,,76.15609756,146833,,,0.642460108,0.977869267,95.62283033,
Curacao,2010,2.779442613,,,148703,,,0.61778532,0.966800187,93.47026016,
Curacao,2011,2.332531526,,77.47317073,150831,,,0.617944669,0.955092224,91.22011563,
Curacao,2012,3.183987463,,77.52439024,152088,,,0.560750839,0.940857113,88.52121071,
Curacao,2013,1.332320862,,77.82682927,153822,,,0.561029342,0.887704655,78.80195545,
Curacao,2014,1.498739696,,77.97560976,155909,,,0.582324919,0.887690425,78.79942906,
Curacao,2015,-0.47654205,,78.07560976,157980,,,0.550364276,0.873594088,76.31666306,
Curacao,2016,-0.047207985,,77.7195122,159664,,,0.516299335,0.845007095,71.40369906,
Curacao,2017,1.585588017,,78.01707317,160175,,,0.524517423,0.839227876,70.43034279,
Curacao,2018,2.583687566,,,159336,,,0.54779561,0.829993348,68.88889577,
Curacao,2019,2.622207834,,,157441,,,0.495788041,0.803546258,64.56865887,
Cyprus,1993,4.854166667,0.610687023,77.017,818746,,2.460000038,0.525788451,0.793044421,62.89194537,0.779
Cyprus,1994,4.698589311,0.836216289,77.166,837110,,2.890000105,0.455480404,0.772000684,59.59850561,0.784
Cyprus,1995,2.61581788,1.05215042,77.312,855383,,3.359999895,0.422777784,0.719009836,51.69751443,0.788
Cyprus,1998,2.227707327,0.770322765,77.738,908702,,5.070000172,0,0,,0.803
Cyprus,1996,2.978924865,1.144916684,77.456,873423,,3.890000105,0,0,,0.791
Cyprus,1997,3.605344444,0.673257106,77.598,891190,,4.460000038,0,0,,0.794
Cyprus,1999,1.63,1.079856466,77.875,926046,,5.699999809,0,0,,0.802
Cyprus,1991,5.035274388,0.127694188,76.712,783124,,2.089999914,0,0,,0.738
Cyprus,1992,6.510219531,0.24980952,76.866,800611,,2.089999914,0,0,,0.742
Cyprus,1990,4.502054629,0.652217016,76.554,766615,,,0,0,,0.735
Cyprus,2019,0.250370997,,80.982,1198575,3.6,7.070000172,0,0,,0.887
Czech Rep.,2018,2.149494949,,79.02926829,10629928,13.6,2.24000001,0,0,,0.898
Czech Rep.,2019,2.847875959,,79.12926829,10671870,12.2,2.00999999,0,0,,0.9
Czech Rep.,1990,,,71.38390244,10333355,,,0,0,,0.738
Czech Rep.,1999,2.135448444,1.6688653,74.66829268,10283860,,8.489999771,0,0,,0.793
Czech Rep.,1996,8.758774729,1.671448814,73.71463415,10315241,,3.890000105,0,0,,0.776
Czech Rep.,1997,8.596156667,1.808799976,73.82487805,10304131,,4.269999981,0,0,,0.782
Czech Rep.,1998,10.69836553,1.685516685,74.51463415,10294373,,5.900000095,0.204651243,0.482668027,0.232968424,0.783
Czech Rep.,1994,10.03942984,1.997883595,72.97268293,10333587,,4.300000191,0.193883763,0.412518645,0.170171632,0.752
Czech Rep.,1995,8.990523615,1.699138556,73.07487805,10327253,,4.019999981,0.197315432,0.409368117,0.167582255,0.761
Czech Rep.,1992,11.08650007,,72.27170732,10319123,,3.220000029,0.178816528,0.408256914,0.166673708,0.736
Czech Rep.,1993,20.81302954,,72.76780488,10329855,,4.320000172,0.181358973,0.396846769,0.157487358,0.743
Czech Rep.,1991,,,71.89829268,10308578,,2.269999981,0.190703657,0.386039792,0.149026721,0.733
Denmark,1999,2.497795444,0.977118331,76.34146342,5321799,,5.139999866,0.186257286,0.368097404,0.135495699,0.868
Denmark,2019,0.758131573,,81.20243902,5814422,10.7,5.019999981,0.184056338,0.353954496,0.125283785,0.94
Denmark,1997,2.182166779,1.667388886,75.94512195,5284991,,5.400000095,0.168269455,0.320513248,0.102728742,0.85
Denmark,1998,1.84565122,0.92446202,76.13902439,5304219,,5.039999962,0.160771658,0.304491777,0.092715242,0.856
Denmark,1990,2.641603064,0.797492063,74.80536585,5140939,,,0.161954228,0.300471667,0.090283223,0.806
Denmark,1991,2.395153317,1.319131717,75.15780488,5154298,,9.100000381,0.148660221,0.272271468,0.074131752,0.811
Denmark,1992,2.096044429,1.198842769,75.19414634,5171370,,9.029999733,0,0,,0.815
Denmark,1993,1.25785668,1.36781907,75.11682927,5188628,,10.72000027,0,0,,0.822
Denmark,1994,1.992014638,1.439170853,75.37512195,5206180,,8.039999962,0,0,,0.831
Denmark,1995,2.083608424,1.127523048,75.21268293,5233373,,6.989999771,0,0,,0.837
Denmark,1996,2.126298023,1.294040923,75.59146342,5263074,,6.840000153,0,0,,0.844
Djibouti,1995,,,57.065,630388,,11.64999962,0,0,,0.351
Djibouti,1996,,,57.05,643654,,11.65999985,0,0,,0.349
Djibouti,1997,,,57.022,660863,,11.64000034,0,0,,0.354
Djibouti,1998,,,56.998,680463,,11.64000034,0,0,,0.355
Djibouti,1999,,,56.992,699975,,11.69999981,0,0,,0.359
Djibouti,2000,,,57.022,717584,7.2,11.65999985,0,0,,0.36
Djibouti,2001,1.74665225,,57.1,733015,7,11.63000011,0,0,,0.369
Djibouti,2002,0.637619554,,57.235,746942,7.3,11.68999958,0,0,,0.375
Djibouti,2003,1.981967346,,57.427,759641,7.4,11.68999958,0,0,,0.385
Djibouti,1990,,,56.678,590398,,,0,0,,
Djibouti,1991,,,56.831,606844,,11.38000011,0,0,,
Djibouti,2018,0.14797085,,66.582,958920,9.7,11.06000042,0,0,,0.518
Djibouti,2019,3.319253727,,67.112,973560,9.6,10.97000027,0,0,,0.524
Djibouti,1992,,,56.943,615054,,11.47000027,0.404857572,0.883968498,78.14003055,
Djibouti,1993,,,57.017,618495,,11.60999966,0.394279545,0.8497404,72.20587474,
Djibouti,1994,,,57.056,622366,,11.65999985,0.385396192,0.845167087,71.43074049,
Djibouti,2004,3.122262047,,57.682,771603,7.5,11.61999989,0.349172573,0.79357403,62.97597411,0.393
Djibouti,2016,2.738412087,,65.064,929112,9.3,11.31000042,0.388755587,0.780633708,60.93889861,0.505
Djibouti,2017,0.568112117,,65.893,944097,9.7,11.18000031,0.355324121,0.703612121,49.50700168,0.51
Djibouti,2015,-0.847389734,,64.136,913993,9,11.39000034,0.337712178,0.689208527,47.50083937,0.499
Djibouti,2014,1.341864943,,63.171,898696,9.2,11.44999981,0.335579876,0.652879137,42.62511675,0.492
Djibouti,2008,11.95862069,,59.124,816358,7.6,11.10000038,0.332316598,0.632983996,40.06687392,0.432
Djibouti,2012,3.731209508,,61.395,868136,8.7,11.52000046,0.253993358,0.47035807,0.221236714,0.474
Djibouti,2013,2.706032429,,62.239,883293,9,11.53999996,0.248191738,0.452079669,0.204376027,0.484
Djibouti,2007,4.965976546,,58.719,805451,7.5,11.17000008,0.241770607,0.437198204,0.19114227,0.423
Djibouti,2009,1.675495873,,59.561,827823,7.8,11.46000004,0.241861869,0.434222386,0.188549081,0.442
Djibouti,2011,5.068713948,,60.667,853674,8.5,11.51000023,0,0,,0.463
Djibouti,2005,3.104966401,,57.991,783254,7.6,11.52000046,0,0,,0.402
Djibouti,2006,3.483406997,,58.34,794563,7.5,11.34000015,0,0,,0.413
Djibouti,2010,3.950078759,,60.062,840198,8.2,11.52000046,0,0,,0.454
Dominica,2000,0.856946805,2.871500359,,69650,,,0,0,,0.703
Dominica,2001,1.303894035,1.43531742,,69661,,,0,0,,0.707
Dominica,2002,0.17005533,12.88659794,76.59756098,69837,,,0,0,,0.707
Dominica,2003,1.453368004,11.4119426,,70100,,,0,0,,0.712
Dominica,2004,2.394109821,11.36573515,,70382,,,0,0,,0.714
Dominica,2005,1.681900799,11.33465571,,70589,,,0,0,,0.715
Dominica,2006,2.202391326,7.0703357,,70718,,,0,0,,0.721
Dominica,2007,3.632221293,9.887424608,,70795,,,0,0,,0.725
Dominica,2008,6.359921833,9.882957546,,70827,,,0,0,,0.73
Dominica,2010,2.999366305,21.16342396,,70878,,,0,0,,0.74
Dominica,2011,1.131231365,8.461191336,,70916,,,0,0,,0.741
Dominica,2009,0.006263571,18.34914183,,70851,,,0,0,,0.731
Dominica,2012,1.356771478,,,70965,,,0,0,,0.739
Dominica,2013,-0.046411647,,,71016,,,0.358570378,0.406542378,0.165276705,0.739
Dominica,2014,0.799250373,12.65983036,,71085,,,0.352080743,0.404225882,0.163398564,0.741
Dominica,2015,-0.843826985,12.64488936,,71183,,,0.352033707,0.401406735,0.161127367,0.739
Dominica,2016,0.141816226,22.4381898,,71307,,,0.359552335,0.400392355,0.160314038,0.74
Dominica,2018,0.989191119,,,71625,,,0.352887997,0.394729304,0.155811223,0.738
Dominica,2019,1.504623539,,,71808,,,0.341999832,0.394463473,0.155601432,0.742
Dominica,2017,0.296252889,26.58830115,,71458,,,0.355164551,0.39418929,0.155385196,0.736
Dominica,1990,3.190923232,,,70419,,,0.362963802,0.394097505,0.155312843,
Dominica,1991,5.557061534,,,70374,,,0.345189039,0.388726395,0.15110821,
Dominica,1992,5.471825593,,73.95121951,70544,,,0.359335881,0.388051708,0.150584128,
Dominica,1993,1.569026042,,,70831,,,0.352372938,0.383848516,0.147339683,
Dominica,1994,0.015136735,,,71043,,,0.340284199,0.375589624,0.141067566,
Dominica,1995,1.317537458,,,71098,,,0.34154136,0.374086922,0.139941025,
Dominica,1996,1.677164505,,,70936,,,0.336190611,0.372304109,0.13861035,
Dominica,1997,2.436297155,,75.95121951,70599,,,0.341642139,0.370143163,0.137005961,
Dominica,1998,0.999147458,12.82361826,,70185,,,0.328235242,0.365518087,0.133603472,
Dominica,1999,1.179477874,10.02463195,,69835,,,0.326657855,0.364573499,0.132913836,
Dominican Rep.,1994,8.260767986,13.0796242,67.887,7683707,,6.429999828,0.324572846,0.361439695,0.130638653,0.624
Dominican Rep.,1996,5.39929385,12.97661719,68.425,7952763,,6.429999828,0.333418422,0.359287093,0.129087215,0.636
Dominican Rep.,1998,4.831665586,13.6467218,68.925,8214426,,6.420000076,0,0,,0.648
Dominican Rep.,1999,6.470541868,12.77673742,69.175,8343283,,6.460000038,0,0,,0.654
Dominican Rep.,1995,12.53595946,12.87849112,68.164,7819247,,6.429999828,0,0,,0.63
Dominican Rep.,1997,8.296567548,12.83953171,68.677,8084407,,6.420000076,0,0,,0.643
Dominican Rep.,1993,5.250338807,12.32364761,67.591,7546463,,6.400000095,0,0,,0.619
Dominican Rep.,1992,4.259026389,10.89313003,67.272,7408342,,6.300000191,0,0,,0.612
Dominican Rep.,1990,50.46247924,,66.574,7133494,,,0,0,,0.599
Dominican Rep.,1991,47.07915741,12.48897415,66.932,7270409,,6.239999771,0,0,,0.603
Dominican Rep.,2019,1.81060377,,74.081,10738958,4.9,6.360000134,0,0,,0.756
Dominican Rep.,2015,0.836746347,,73.241,10281680,6.4,7.610000134,0,0,,0.738
Ecuador,1995,22.88613303,11.97822763,70.972,11455204,,4.800000191,0,0,,0.666
Ecuador,1994,27.44252874,10.16238492,70.587,11208001,,4.800000191,0,0,,0.663
Ecuador,1996,24.37308869,12.49789624,71.348,11703174,,4.800000191,0,0,,0.668
Ecuador,1997,30.64298008,11.0159303,71.716,11951452,,4.789999962,0,0,,0.672
Ecuador,1998,36.09843316,13.4672241,72.075,12198449,,4.789999962,0,0,,0.675
Ecuador,1990,48.519113,8.718659133,68.899,10230934,,,0,0,,0.648
Ecuador,1991,48.80382775,11.00981277,69.347,10472475,,4.619999886,0,0,,0.65
Ecuador,1992,54.34083601,8.725163961,69.777,10716129,,4.679999828,0,0,,0.654
Ecuador,1993,45,8.447779767,70.189,10961466,,4.769999981,0,0,,0.658
Ecuador,1999,52.24235091,13.51860846,72.425,12442115,,4.820000172,0,0,,0.673
Ecuador,2019,0.266012515,,77.01,17373662,7.6,3.809999943,0,0,,0.759
Egypt,1994,8.154231286,0.378094705,66.298,61095804,,10.93000031,0,0,,0.571
Egypt,1993,12.08979229,0.407477166,65.831,59880658,,10.92000008,0,0,,0.564
Egypt,1996,7.187103697,,67.249,63601629,,9,0,0,,0.585
Egypt,1997,4.625605788,,67.68,64892270,,8.369999886,0,0,,0.592
Egypt,1990,16.75637471,0.47920638,64.572,56134475,,,0,0,,0.548
Egypt,1991,19.74854482,0.501527639,64.978,57424549,,9.380000114,0,0,,0.552
Egypt,1992,13.63742417,0.47045338,65.392,58666814,,8.920000076,0,0,,0.559
Egypt,1995,15.7422305,,66.779,62334034,,11.03999996,0,0,,0.578
Egypt,1998,3.872575464,,68.051,66200269,,8.029999733,0,0,,0.594
Egypt,1999,3.079499126,,68.357,67515591,,7.949999809,0,0,,0.607
Egypt,2001,2.269757205,,68.796,70152661,3.2,9.260000229,0,0,,0.618
Egypt,2002,2.73723855,,68.961,71485043,3.2,10.01000023,0,0,,0.622
Egypt,2000,2.683805353,,68.602,68831561,3.1,8.979999542,0,0,,0.613
Egypt,2016,13.81360622,,71.482,94447072,3.2,12.40999985,0,0,,0.696
Egypt,2013,9.469719811,,70.928,88404640,3.4,13.14999962,0,0,,0.683
Egypt,2015,10.37049034,,71.302,92442547,3.3,13.05000019,0,0,,0.691
Egypt,2019,,,71.99,100388073,3,9.729999542,0,0,,0.707
Egypt,2014,10.07021547,,71.117,90424654,3.3,13.10999966,0,0,,0.685
Egypt,2017,29.50660839,,71.656,96442593,3,11.73999977,0,0,,0.698
Egypt,2018,14.40146578,,71.825,98423595,3,9.819999695,0,0,,0.701
El Salvador,1998,2.547059776,96.31299239,68.284,5797765,,7.099999905,0.718908013,1.881958149,35417.66475,0.606
El Salvador,1996,9.788920402,119.3685069,67.651,5689938,,7.679999828,0,0,,0.588
El Salvador,1997,4.490136279,114.3868877,67.978,5746284,,7.980000019,0,0,,0.597
El Salvador,1994,10.58580665,137.9560569,66.824,5561919,,7.679999828,0,0,,0.571
El Salvador,1995,10.02965645,141.7225805,67.277,5628600,,7.650000095,0,0,,0.58
El Salvador,1999,0.51482713,65.78458858,68.581,5844846,,6.679999828,0,0,,0.608
El Salvador,1993,18.50668833,,66.273,5490477,,9.93999958,0,0,,0.562
El Salvador,1992,11.21448138,,65.617,5416323,,7.880000114,0,0,,0.552
El Salvador,1990,23.99916511,,64,5270079,,,0,0,,0.536
El Salvador,1991,14.40267488,,64.858,5342198,,7.53000021,0,0,,0.54
El Salvador,2019,0.075324135,,73.317,6453553,6.1,3.960000038,0,0,,0.673
Eq. Guinea,2000,4.802288869,,53.279,606181,12.6,8.539999962,0,0,,0.525
Eq. Guinea,2001,8.825389259,,53.581,631666,11.4,8.520000458,0,0,,0.534
Eq. Guinea,2002,7.592478498,,53.84,658384,10.1,8.569999695,0,0,,0.546
Eq. Guinea,2003,7.323543994,,54.064,686664,9.7,8.56000042,0,0,,0.547
Eq. Guinea,2004,4.219687871,,54.263,716949,9.3,8.510000229,0,0,,0.554
Eq. Guinea,2005,5.631633514,,54.449,749535,8.9,8.420000076,0,0,,0.565
Eq. Guinea,2006,4.415899842,,54.638,784496,9.2,8.260000229,0,0,,0.576
Eq. Guinea,2007,2.803738318,,54.842,821687,9,8.119999886,0,0,,0.582
Eq. Guinea,2008,6.551766912,,55.07,860840,8.8,8.06000042,0,0,,0.583
Eq. Guinea,2009,4.691065677,,55.329,901599,8.9,8.369999886,0,0,,0.585
Eq. Guinea,2010,7.78916548,,55.622,943639,10,8.420000076,0,0,,0.576
Eq. Guinea,2011,4.805389222,,55.945,986853,11.2,8.420000076,0,0,,0.58
Eq. Guinea,2012,3.656620483,,56.288,1031191,10,8.430000305,0,0,,0.584
Eq. Guinea,2013,2.948876946,,56.642,1076413,8.4,8.43999958,0,0,,0.585
Eq. Guinea,2014,4.309998661,,57.001,1122276,8.8,8.359999657,0,0,,0.586
Eq. Guinea,2015,1.676630853,,57.359,1168568,9.8,8.31000042,0,0,,0.589
Eq. Guinea,2016,1.411939155,,57.713,1215179,9.3,8.239999771,0,0,,0.588
Eq. Guinea,2017,0.745599218,,58.061,1262001,7.8,8.130000114,0,0,,0.584
Eq. Guinea,2019,1.238698602,,58.735,1355986,7.9,7.949999809,0,0,,0.592
Eq. Guinea,2018,1.349884388,,58.402,1308974,8.3,8.029999733,0,0,,0.582
Eq. Guinea,1990,0.857871551,,48.775,419188,,,0,0,,
Eq. Guinea,1991,-3.425287356,,49.229,432853,,8.300000191,0,0,,
Eq. Guinea,1992,-4.278743156,,49.708,447266,,8.380000114,0,0,,
Eq. Guinea,1993,5.452284737,,50.2,462637,,8.5,0,0,,
Eq. Guinea,1994,31.84101684,,50.694,479098,,8.539999962,0,0,,
Eq. Guinea,1995,19.87243495,,51.184,496768,,8.539999962,0,0,,
Eq. Guinea,1996,4.540727715,,51.659,515853,,8.539999962,0,0,,
Eq. Guinea,1997,3.016505407,,52.112,536460,,8.529999733,0,0,,
Eq. Guinea,1998,7.935710698,,52.538,558492,,8.529999733,0,0,,
Eq. Guinea,1999,0.37226617,,52.93,581770,,8.569999695,0,0,,
Eritrea,2005,,,58.707,2826659,13.1,6.760000229,0,0,,0.427
Eritrea,1990,,,49.588,2258653,,,0,0,,
Eritrea,1991,,,50.04,2266358,,6.650000095,0,0,,
Eritrea,1992,,,50.545,2257596,,6.71999979,0,0,,
Eritrea,1993,,,51.1,2238626,,6.829999924,0,0,,
Eritrea,1994,,,51.696,2218430,,6.869999886,0,0,,
Eritrea,1995,,,52.316,2204222,,6.869999886,0,0,,
Eritrea,1996,,,52.938,2196464,,6.869999886,0,0,,
Eritrea,1997,,,53.548,2195179,,6.860000134,0,0,,
Eritrea,1998,,,54.137,2206432,,6.860000134,0,0,,
Eritrea,2006,,,59.487,2918205,13.2,6.619999886,0,0,,0.428
Eritrea,2007,,,60.243,2996536,12.9,6.5,0,0,,0.43
Eritrea,2008,,,60.952,3062779,13.3,6.440000057,0,0,,0.426
Eritrea,1999,,,54.707,2237405,,6.900000095,0,0,,
Eritrea,2009,,,61.602,3119920,13,6.71999979,0,0,,0.436
Eritrea,2010,,,62.193,3170435,12.7,6.760000229,0,0,,0.436
Eritrea,2011,,,62.732,3213972,12.5,6.760000229,0,0,,0.436
Eritrea,2012,,,63.238,,12.3,6.769999981,0,0,,0.441
Eritrea,2014,,,64.201,,11.7,6.710000038,0,0,,0.457
Eritrea,2013,,,63.726,,12,6.78000021,0,0,,0.446
Eritrea,2015,,,64.664,,11.6,6.659999847,0,0,,0.454
Eritrea,2016,,,65.111,,11.5,6.599999905,0,0,,0.456
Eritrea,2017,,,65.538,,11.3,6.5,0,0,,0.454
Eritrea,2018,,,65.941,,11.3,6.409999847,0,0,,0.456
Eritrea,2019,,,66.321,,10.9,6.340000153,0,0,,0.459
Eritrea,2000,,,55.273,2292416,14.5,6.869999886,0,0,,
Eritrea,2001,,,55.864,2374722,14,6.849999905,0,0,,
Eritrea,2002,,,56.5,2481058,13.7,6.889999866,0,0,,
Eritrea,2003,,,57.191,2600973,12.8,6.889999866,0,0,,
Eritrea,2004,,,57.932,2719803,13,6.840000153,0,0,,
Estonia,2019,2.277259312,,78.49756098,1326898,14.9,4.449999809,0,0,,0.892
Estonia,1990,,7.538751097,69.47560976,1569174,,,0,0,,0.735
Estonia,1998,8.208333333,13.93678672,69.35853659,1386156,,9.510000229,0,0,,0.766
Estonia,1991,,7.686246141,69.37317073,1561314,,1.470000029,0,0,,0.73
Estonia,1999,3.296110897,11.18405681,70.06341463,1390244,,11.5699997,0,0,,0.773
Estonia,1992,,14.26870269,68.86341463,1533091,,3.680000067,0,0,,0.722
Estonia,1997,10.58187893,12.62699709,69.8097561,1399535,,10.36999989,0,0,,0.754
Estonia,1993,89.81194903,18.95084876,67.9097561,1494128,,6.539999962,0,0,,0.715
Estonia,1994,47.65469062,20.72624203,66.5,1462514,,7.559999943,0,0,,0.72
Estonia,1995,28.77661372,17.16647151,67.54390244,1436634,,9.659999847,0,0,,0.729
Estonia,1996,23.05034335,15.09443544,69.61219512,1415594,,9.920000076,0,0,,0.74
Eswatini,1990,13.09228991,19.81948462,61.95,822420,,,0,0,,0.541
Eswatini,1991,8.934306569,20.11198828,61.7,845266,,21.3199997,0,0,,0.542
Eswatini,1992,7.558295363,20.06931989,61.112,866993,,21.42000008,0,0,,0.539
Eswatini,1993,12.02342387,19.60108414,60.192,887706,,21.60000038,0,0,,0.534
Eswatini,1994,13.76932488,16.7470599,58.958,907620,,21.65999985,0,0,,0.527
Eswatini,1995,12.28859126,,57.422,926841,,21.64999962,0,0,,0.523
Eswatini,1996,6.425213303,,55.606,945508,,22.07999992,0,0,,0.515
Eswatini,1997,7.125327225,,53.595,963426,,22.5,0,0,,0.503
Eswatini,1998,8.109965636,16.83807487,51.498,979918,,23.12000084,0.441717218,0.537368878,28.8765311,0.49
Eswatini,1999,6.088860634,11.46760151,49.424,994108,,23.8199997,0.40728437,0.500349348,25.034947,0.479
Eswatini,2019,2.598016203,,60.194,1148130,29.4,22.23999977,0.379613805,0.472744464,0.223487328,0.611
Eswatini,2018,4.815061675,,59.401,1136191,28.5,22.37000084,0.378830252,0.471181906,0.222012389,0.605
Ethiopia,1990,5.152481242,,47.099,47887865,,,0.381209373,0.467741562,0.218782169,
Ethiopia,1991,35.72259823,,47.504,49609969,,2.960000038,0.356433299,0.459321262,0.210976022,
Ethiopia,2001,-8.237844534,,52.595,68159423,9.3,3.279999971,0.362351369,0.458092755,0.209848972,0.306
Ethiopia,1992,10.52744401,,47.911,51423585,,3.00999999,0.358587076,0.453333851,0.20551158,
Ethiopia,1993,3.543065962,,48.344,53295566,,3.079999924,0.339951019,0.401358936,0.161088996,
Ethiopia,1994,7.593876002,,48.81,55180998,,3.099999905,0.326484027,0.397666293,0.158138481,
Ethiopia,2002,1.653729328,,53.349,70142091,8.9,3.109999895,0.33639789,0.396228374,0.156996924,0.315
Ethiopia,1995,10.02217336,,49.303,57047908,,3.210000038,0.334619239,0.395999099,0.156815286,
Ethiopia,1996,-8.484248689,,49.81,58883530,,3.329999924,0.332993365,0.395479056,0.156403684,
Ethiopia,1997,2.395209581,,50.32,60697443,,3.440000057,0.321384256,0.389085056,0.151387181,
Ethiopia,1998,0.894801694,,50.835,62507724,,3.559999943,0.314027189,0.375181826,0.140761403,
Ethiopia,2000,0.662458109,,51.941,66224804,9.7,3.49000001,0,0,,0.292
Ethiopia,2003,17.7622842,,54.211,72170584,8.6,2.920000076,0,0,,0.319
Ethiopia,2004,3.256272907,,55.174,74239505,8.3,2.710000038,0,0,,0.334
Ethiopia,2019,15.84032204,,66.597,112078730,5.4,2.039999962,0,0,,0.485
Ethiopia,1999,7.941448641,,51.366,64343013,,3.710000038,0,0,,
Ethiopia,2017,10.68172955,,65.872,106400024,5.4,2.119999886,0,0,,0.474
